date	source	country	level	area	tot_case	cur_admit	tot_recover	tot_death	house
20140724	Liberia_MoH_sitRep	LBR	1	GrandKru		0		0	0
20140724	Liberia_MoH_sitRep	LBR	1	Lofa	118	13		55	0
20140724	Liberia_MoH_sitRep	LBR	1	Margibi	3	0		2	0
20140724	Liberia_MoH_sitRep	LBR	1	Maryland		0		0	0
20140724	Liberia_MoH_sitRep	LBR	1	Monteserrado	70	14		55	0
20140724	Liberia_MoH_sitRep	LBR	1	Nimba	4	0		0	0
20140724	Liberia_MoH_sitRep	LBR	1	RiverGee		0		0	0
20140724	Liberia_MoH_sitRep	LBR	1	RiverCess		0		0	0
20140724	Liberia_MoH_sitRep	LBR	1	Sinoe		0		0	0
20140725		SLE	0	SierraLeone		73	116		0
20140726	Liberia_MoH_sitRep	LBR	0	Liberia	288	29		136	0
20140726	Liberia_MoH_sitRep	LBR	1	Bomi	13	0		2	0
20140726	Liberia_MoH_sitRep	LBR	1	Bong	35	0		7	0
20140726	Liberia_MoH_sitRep	LBR	1	Gbarpolu		0		0	0
20140726	Liberia_MoH_sitRep	LBR	1	GrandBassa		0		0	0
20140726	Liberia_MoH_sitRep	LBR	1	GrandCapeMount		0		0	0
20140726	Liberia_MoH_sitRep	LBR	1	GrandGedeh		0		1	0
20140726	Liberia_MoH_sitRep	LBR	1	Lofa	142	13		66	0
20140726	Liberia_MoH_sitRep	LBR	1	Margibi	4	0		2	0
20140726	Liberia_MoH_sitRep	LBR	1	Maryland		0		0	0
20140726	Liberia_MoH_sitRep	LBR	1	Monteserrado	89	16		58	0
20140726	Liberia_MoH_sitRep	LBR	1	Nimba	4	0		0	0
20140727	WHO	GIN	0	Guinea	460			339	0
20140728	Liberia_MoH_sitRep	LBR	0	Liberia	307	31		145	0
20140728	Liberia_MoH_sitRep	LBR	1	Bomi	19	0		2	0
20140728	Liberia_MoH_sitRep	LBR	1	Bong	39	0		8	0
20140728	Liberia_MoH_sitRep	LBR	1	Gbarpolu		0		0	0
20140728	Liberia_MoH_sitRep	LBR	1	GrandBassa		0		0	0
20140728	Liberia_MoH_sitRep	LBR	1	GrandCapeMount		0		0	0
20140728	Liberia_MoH_sitRep	LBR	1	GrandGedeh		0		1	0
20140728	Liberia_MoH_sitRep	LBR	1	Lofa	146	9		68	0
20140728	Liberia_MoH_sitRep	LBR	1	Margibi	6	0		4	0
20140728	Liberia_MoH_sitRep	LBR	1	Maryland		0		0	0
20140728	Liberia_MoH_sitRep	LBR	1	Monteserrado	92	22		62	0
20140728	Liberia_MoH_sitRep	LBR	1	Nimba	4	0		0	0
20140728		SLE	0	SierraLeone	533	80	121	233	0
20140730	WHO	GIN	0	Guinea	472			346	0
20140731	Liberia_MoH_sitRep	LBR	0	Liberia		40		170	0
20140731	Liberia_MoH_sitRep	LBR	1	Bomi				2	0
20140731	Liberia_MoH_sitRep	LBR	1	Bong				8	0
20140731	Liberia_MoH_sitRep	LBR	1	Gbarpolu					0
20140731	Liberia_MoH_sitRep	LBR	1	GrandBassa					0
20140731	Liberia_MoH_sitRep	LBR	1	GrandCapeMount					0
20140731	Liberia_MoH_sitRep	LBR	1	GrandGedeh				1	0
20140731	Liberia_MoH_sitRep	LBR	1	Lofa		23		79	0
20140731	Liberia_MoH_sitRep	LBR	1	Margibi				4	0
20140731	Liberia_MoH_sitRep	LBR	1	Maryland					0
20140731	Liberia_MoH_sitRep	LBR	1	Monteserrado		17		73	0
20140731	Liberia_MoH_sitRep	LBR	1	Nimba				3	0
20140731		SLE	0	SierraLeone	574	73	133	252	0
20140801	WHO	GIN	0	Guinea	485			358	0
20140801	WHO	SLE	0	SierraLeone	646	70	140	273	0
20140802	Liberia_MoH_sitRep	LBR	0	Liberia	426	47		225	0
20140802	Liberia_MoH_sitRep	LBR	1	Bomi	23			8	0
20140802	Liberia_MoH_sitRep	LBR	1	Bong	42			8	0
20140802	Liberia_MoH_sitRep	LBR	1	Gbarpolu					0
20140802	Liberia_MoH_sitRep	LBR	1	GrandBassa					0
20140802	Liberia_MoH_sitRep	LBR	1	GrandCapeMount				1	0
20140802	Liberia_MoH_sitRep	LBR	1	GrandGedeh					0
20140802	Liberia_MoH_sitRep	LBR	1	Lofa	228	32		95	0
20140802	Liberia_MoH_sitRep	LBR	1	Margibi				4	0
20140802	Liberia_MoH_sitRep	LBR	1	Maryland					0
20140802	Liberia_MoH_sitRep	LBR	1	Monteserrado	116	15		105	0
20140802	Liberia_MoH_sitRep	LBR	1	Nimba	9			3	0
20140802	Liberia_MoH_sitRep	LBR	1	RiverCess				1	0
20140804	WHO	GIN	0	Guinea	495			363	0
20140804	Liberia_MoH_sitRep	LBR	0	Liberia	471	40		257	0
20140804	Liberia_MoH_sitRep	LBR	1	Bomi	23			8	0
20140804	Liberia_MoH_sitRep	LBR	1	Bong	53			11	0
20140804	Liberia_MoH_sitRep	LBR	1	Gbarpolu					0
20140804	Liberia_MoH_sitRep	LBR	1	GrandBassa				1	0
20140804	Liberia_MoH_sitRep	LBR	1	GrandCapeMount	4			2	0
20140804	Liberia_MoH_sitRep	LBR	1	GrandGedeh					0
20140804	Liberia_MoH_sitRep	LBR	1	Lofa	239	28		107	0
20140804	Liberia_MoH_sitRep	LBR	1	Margibi	9			5	0
20140804	Liberia_MoH_sitRep	LBR	1	Maryland					0
20140804	Liberia_MoH_sitRep	LBR	1	Monteserrado	128	12		117	0
20140804	Liberia_MoH_sitRep	LBR	1	Nimba	13			5	0
20140804	Liberia_MoH_sitRep	LBR	1	RiverCess				1	0
20140804	WHO	SLE	0	SierraLeone	691	95	159	286	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	0	Guinea	495	31		363	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Conakry	95	21		42	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Gueckedou	285	8		247	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Macenta	39			29	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Dabola	4			4	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Kissidougou	6			5	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Dinguiraye	1			1	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Telimele	26			10	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Boffa	23			16	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Kouroussa	4			3	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Siguiri	6	2		3	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Pita	2			2	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Nzerekore	4			1	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Yomou	0			0	0
20140805	Guinea_Ebola_Sit_Rep_111	GIN	2	Dubreka	0			0	0
20140806	WHO	GIN	0	Guinea	495			367	0
20140806	Liberia_MoH_sitRep	LBR	0	Liberia	508	49		271	0
20140806	Liberia_MoH_sitRep	LBR	1	Bomi	29			10	0
20140806	Liberia_MoH_sitRep	LBR	1	Bong	59			11	0
20140806	Liberia_MoH_sitRep	LBR	1	Gbarpolu					0
20140806	Liberia_MoH_sitRep	LBR	1	GrandBassa				1	0
20140806	Liberia_MoH_sitRep	LBR	1	GrandCapeMount	4			2	0
20140806	Liberia_MoH_sitRep	LBR	1	GrandGedeh					0
20140806	Liberia_MoH_sitRep	LBR	1	Lofa	255	36		116	0
20140806	Liberia_MoH_sitRep	LBR	1	Margibi	9			5	0
20140806	Liberia_MoH_sitRep	LBR	1	Maryland	137	13			0
20140806	Liberia_MoH_sitRep	LBR	1	Monteserrado	13			120	0
20140806	Liberia_MoH_sitRep	LBR	1	Nimba				5	0
20140806	Liberia_MoH_sitRep	LBR	1	RiverCess				1	0
20140806	WHO	SLE	0	SierraLeone	717		161	298	0
20140807	Liberia_MoH_sitRep	LBR	0	Liberia	546	61		283	0
20140807	Liberia_MoH_sitRep	LBR	1	Bomi	29			10	0
20140807	Liberia_MoH_sitRep	LBR	1	Bong	59			11	0
20140807	Liberia_MoH_sitRep	LBR	1	Gbarpolu					0
20140807	Liberia_MoH_sitRep	LBR	1	GrandBassa				1	0
20140807	Liberia_MoH_sitRep	LBR	1	GrandCapeMount	4			2	0
20140807	Liberia_MoH_sitRep	LBR	1	GrandGedeh					0
20140807	Liberia_MoH_sitRep	LBR	1	Lofa	268	36		120	0
20140807	Liberia_MoH_sitRep	LBR	1	Margibi	13			5	0
20140807	Liberia_MoH_sitRep	LBR	1	Maryland					0
20140807	Liberia_MoH_sitRep	LBR	1	Monteserrado	155	25		126	0
20140807	Liberia_MoH_sitRep	LBR	1	Nimba	16			7	0
20140807	Liberia_MoH_sitRep	LBR	1	RiverCess				1	0
20140807		SLE	0	SierraLeone			163		0
20140808		SLE	0	SierraLeone			175		0
20140809	WHO	GIN	0	Guinea	506			373	0
20140809	WHO	SLE	0	SierraLeone	730		175	315	0
20140810		SLE	0	SierraLeone			181		0
20140811	WHO	GIN	0	Guinea	510			377	0
20140811	WHO	SLE	0	SierraLeone	783		181	334	0
20140812	Liberia_MoH_sitRep	LBR	0	Liberia	579	64		295	0
20140812	Liberia_MoH_sitRep	LBR	1	Bomi	31			11	0
20140812	Liberia_MoH_sitRep	LBR	1	Bong				11	0
20140812	Liberia_MoH_sitRep	LBR	1	Gbarpolu					0
20140812	Liberia_MoH_sitRep	LBR	1	GrandBassa				1	0
20140812	Liberia_MoH_sitRep	LBR	1	GrandCapeMount	5				0
20140812	Liberia_MoH_sitRep	LBR	1	GrandGedeh					0
20140812	Liberia_MoH_sitRep	LBR	1	Lofa	294	39		128	0
20140812	Liberia_MoH_sitRep	LBR	1	Margibi	13			5	0
20140812	Liberia_MoH_sitRep	LBR	1	Maryland					0
20140812	Liberia_MoH_sitRep	LBR	1	Monteserrado	114	25		128	0
20140812	Liberia_MoH_sitRep	LBR	1	Nimba	10			8	0
20140812	Liberia_MoH_sitRep	LBR	1	RiverCess	1			1	0
20140812	GoSL_MoHS_sitRep_77	SLE	0	SierraLeone	800	95	193	303	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Kailahun	410			185	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Kenema	269			105	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Kono	35			0	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Kambia	1			0	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Koinadugu	0			0	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Bombali	9			1	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Tonkolili	2			0	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	PortLoko	25			3	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Pujehun	3			0	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Bo	25			2	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Moyamba	5			3	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	Bonthe	1			0	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	WesternAreaUrban	14			4	0
20140812	GoSL_MoHS_sitRep_77	SLE	2	WesternAreaRural	1			0	0
20140813	WHO	GIN	0	Guinea	519			380	0
20140813	GoSL_MoHS_sitRep_78	SLE	0	SierraLeone	810	86	200	312	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Kailahun	421			191	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Kenema	265			108	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Kono	35			0	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Kambia	1			0	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Koinadugu	0			0	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Bombali	9			1	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Tonkolili	2			0	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	PortLoko	25			3	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Pujehun	3			0	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Bo	25			2	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Moyamba	5			3	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	Bonthe	1			0	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	WesternAreaUrban	17			4	0
20140813	GoSL_MoHS_sitRep_78	SLE	2	WesternAreaRural	1			0	0
20140814	GoSL_MoHS_sitRep_79	SLE	0	SierraLeone	823	80	201	319	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Kailahun	421			194	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Kenema	273			112	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Kono	35			0	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Kambia	1			0	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Koinadugu	0			0	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Bombali	9			1	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Tonkolili	2			0	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	PortLoko	27			3	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Pujehun	3			0	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Bo	25			2	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Moyamba	6			3	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	Bonthe	1			0	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	WesternAreaUrban	17			4	0
20140814	GoSL_MoHS_sitRep_79	SLE	2	WesternAreaRural	3			0	0
20140815	Liberia_MoH_sitRep	LBR	0	Liberia	721	164		365	0
20140815	Liberia_MoH_sitRep	LBR	1	Bomi	41			13	0
20140815	Liberia_MoH_sitRep	LBR	1	Bong	80			21	0
20140815	Liberia_MoH_sitRep	LBR	1	Gbarpolu					0
20140815	Liberia_MoH_sitRep	LBR	1	GrandBassa	14			2	0
20140815	Liberia_MoH_sitRep	LBR	1	GrandCapeMount	5			3	0
20140815	Liberia_MoH_sitRep	LBR	1	GrandGedeh					0
20140815	Liberia_MoH_sitRep	LBR	1	GrandKru					0
20140815	Liberia_MoH_sitRep	LBR	1	Lofa	369	117		172	0
20140815	Liberia_MoH_sitRep	LBR	1	Margibi	13			5	0
20140815	Liberia_MoH_sitRep	LBR	1	Maryland					0
20140815	Liberia_MoH_sitRep	LBR	1	Monteserrado	181	47		138	0
20140815	Liberia_MoH_sitRep	LBR	1	Nimba	17			10	0
20140815	Liberia_MoH_sitRep	LBR	1	RiverCess	1			1	0
20140815	GoSL_MoHS_sitRep_80	SLE	0	SierraLeone	836	104	208	326	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Kailahun	421			196	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Kenema	278			117	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Kono	35			0	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Kambia	1			0	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Koinadugu	0			0	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Bombali	9			1	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Tonkolili	2			0	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	PortLoko	29			3	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Pujehun	3			0	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Bo	28			2	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Moyamba	6			3	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	Bonthe	1			0	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	WesternAreaUrban	20			4	0
20140815	GoSL_MoHS_sitRep_80	SLE	2	WesternAreaRural	3			0	0
20140816	WHO	GIN	0	Guinea	543			394	0
20140816	GoSL_MoHS_sitRep_81	SLE	0	SierraLeone	848	93	215	336	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Kailahun	430			201	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Kenema	282			122	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Kono	35			0	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Kambia	1			0	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Koinadugu	0			0	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Bombali	9			1	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Tonkolili	2			0	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	PortLoko	29			3	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Pujehun	3			0	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Bo	25			2	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Moyamba	6			3	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	Bonthe	1			0	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	WesternAreaUrban	21			4	0
20140816	GoSL_MoHS_sitRep_81	SLE	2	WesternAreaRural	4			0	0
20140817	Liberia_MoH_sitRep	LBR	0	Liberia	826	196		455	0
20140817	Liberia_MoH_sitRep	LBR	1	Bomi	41			14	0
20140817	Liberia_MoH_sitRep	LBR	1	Bong	87			23	0
20140817	Liberia_MoH_sitRep	LBR	1	GrandBassa	15			2	0
20140817	Liberia_MoH_sitRep	LBR	1	GrandCapeMount	8			6	0
20140817	Liberia_MoH_sitRep	LBR	1	GrandGedeh	18			1	0
20140817	Liberia_MoH_sitRep	LBR	1	Lofa				202	0
20140817	Liberia_MoH_sitRep	LBR	1	Margibi				10	0
20140817	Liberia_MoH_sitRep	LBR	1	Monteserrado		119		185	0
20140817	Liberia_MoH_sitRep	LBR	1	Nimba				11	0
20140817	Liberia_MoH_sitRep	LBR	1	RiverCess		77		1	0
20140817	GoSL_MoHS_sitRep_82	SLE	0	SierraLeone	850	87	219	344	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Kailahun	433			206	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Kenema	281			125	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Kono	35			0	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Kambia	1			0	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Koinadugu	0			0	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Bombali	9			1	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Tonkolili	2			0	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	PortLoko	29			3	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Pujehun	3			0	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Bo	25			2	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Moyamba	6			3	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	Bonthe	1			0	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	WesternAreaUrban	21			4	0
20140817	GoSL_MoHS_sitRep_82	SLE	2	WesternAreaRural	4			0	0
20140818	WHO	GIN	0	Guinea	579			396	0
20140818	Liberia_MoH_sitRep	LBR	0	Liberia	862	207		481	0
20140818	Liberia_MoH_sitRep	LBR	1	Bomi	41			14	0
20140818	Liberia_MoH_sitRep	LBR	1	Bong	89			25	0
20140818	Liberia_MoH_sitRep	LBR	1	GrandBassa	15			2	0
20140818	Liberia_MoH_sitRep	LBR	1	GrandCapeMount	8			6	0
20140818	Liberia_MoH_sitRep	LBR	1	GrandGedeh				1	0
20140818	Liberia_MoH_sitRep	LBR	1	Lofa	419	98		213	0
20140818	Liberia_MoH_sitRep	LBR	1	Margibi	30			14	0
20140818	Liberia_MoH_sitRep	LBR	1	Monteserrado	233	109		194	0
20140818	Liberia_MoH_sitRep	LBR	1	Nimba	25			11	0
20140818	Liberia_MoH_sitRep	LBR	1	RiverCess	1			1	0
20140818	GoSL_MoHS_sitRep_83	SLE	0	SierraLeone	907	81	220	351	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Kailahun	452			207	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Kenema	302			131	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Kono	35			0	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Kambia	1			0	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Koinadugu	0			0	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Bombali	13			1	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Tonkolili	2			0	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	PortLoko	34			3	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Pujehun	3			0	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Bo	26			2	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Moyamba	10			3	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	Bonthe	1			0	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	WesternAreaUrban	21			4	0
20140818	GoSL_MoHS_sitRep_83	SLE	2	WesternAreaRural	7			0	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	0	Guinea	515	15		378	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Conakry	93	4		43	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Gueckedou	296	9		255	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Macenta	45			30	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Dabola	4			4	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Kissidougou	6			5	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Dinguiraye	1			1	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Telimele	26			10	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Boffa	23			16	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Kouroussa	4			4	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Siguiri	6	2		3	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Pita	4			3	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Nzerekore	5			2	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Yomou	2			2	0
20140812	Guinea_Ebola_Sit_Rep_119	GIN	2	Dubreka	0			0	0
20140819	GoSL_MoHS_sitRep_84	SLE	0	SierraLeone	910	89	225	359	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Kailahun	455			210	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Kenema	302			134	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Kono	35			0	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Kambia	1			0	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Koinadugu	0			0	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Bombali	12			1	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Tonkolili	2			1	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	PortLoko	34			3	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Pujehun	4			0	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Bo	27			2	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Moyamba	9			4	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	Bonthe	1			0	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	WesternAreaUrban	23			4	0
20140819	GoSL_MoHS_sitRep_84	SLE	2	WesternAreaRural	5			0	0
20140820	WHO	GIN	0	Guinea	607			406	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	0	Guinea	603	51		402	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Conakry	100	13		45	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Gueckedou	310	37		266	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Macenta	97			39	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Dabola	4			4	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Kissidougou	6			5	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Dinguiraye	1			1	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Telimele	26			10	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Boffa	24			16	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Kouroussa	4			4	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Siguiri	6			3	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Pita	7	1		3	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Nzerekore	10			3	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Yomou	7			2	0
20140820	Guinea_Ebola_Sit_Rep_127	GIN	2	Dubreka	1			1	0
20140820	Liberia_MoH_sitRep	LBR	0	Liberia	964	164		565	0
20140820	Liberia_MoH_sitRep	LBR	1	Bomi	41			14	0
20140820	Liberia_MoH_sitRep	LBR	1	Bong	100			29	0
20140820	Liberia_MoH_sitRep	LBR	1	GrandBassa	15			2	0
20140820	Liberia_MoH_sitRep	LBR	1	GrandCapeMount	8			6	0
20140820	Liberia_MoH_sitRep	LBR	1	GrandGedeh				1	0
20140820	Liberia_MoH_sitRep	LBR	1	Lofa	419	67		218	0
20140820	Liberia_MoH_sitRep	LBR	1	Margibi	75			63	0
20140820	Liberia_MoH_sitRep	LBR	1	Monteserrado	256	97		206	0
20140820	Liberia_MoH_sitRep	LBR	1	Nimba	48			25	0
20140820	Liberia_MoH_sitRep	LBR	1	RiverCess	1			1	0
20140820	GoSL_MoHS_sitRep_85	SLE	0	SierraLeone	902	71	227	361	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Kailahun	456			210	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Kenema	294			136	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Kono	35			0	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Kambia	1			0	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Koinadugu	0			0	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Bombali	12			1	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Tonkolili	2			1	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	PortLoko	33			3	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Pujehun	4			0	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Bo	27			2	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Moyamba	9			4	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	Bonthe	1			0	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	WesternAreaUrban	23			4	0
20140820	GoSL_MoHS_sitRep_85	SLE	2	WesternAreaRural	5			0	0
20140821	GoSL_MoHS_sitRep_86	SLE	0	SierraLeone	913	78	236	371	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Kailahun	457			216	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Kenema	294			139	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Kono	35			1	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Kambia	1			0	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Koinadugu	0			0	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Bombali	13			1	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Tonkolili	8			1	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	PortLoko	34			3	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Pujehun	4			0	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Bo	28			2	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Moyamba	9			4	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	Bonthe	1			0	0
20140821	GoSL_MoHS_sitRep_86	SLE	2	WesternAreaUrban	23			4	0
